TimeStamp,M_E,RSE,WHE,B1E,B2E,BME,CDE,CWE,DNE,DWE,EBE,EQE,FGE,FRE,GRE,HPE,HTE,OFE,OUE,TVE,UTE,WOE
1364191200,891,153,738,0,14,169,0,0,0,0,26,40,39,99,1,69,5,33,0,115,51,0
1364194800,579,149,430,0,7,21,1,0,0,0,27,41,28,99,2,42,5,34,0,23,51,0
1364198400,603,110,493,0,8,22,0,0,0,0,26,41,75,98,1,42,6,34,0,23,53,0
1364202000,521,97,424,0,7,22,1,0,0,0,26,42,23,98,1,42,5,34,0,22,52,0
1364205600,697,83,614,0,7,21,0,0,0,0,27,41,33,99,1,200,5,33,0,23,53,0
1364209200,1679,86,1593,0,8,22,1,0,0,0,26,41,38,123,2,1161,5,34,0,23,51,0
1364212800,532,94,438,0,7,21,0,0,0,0,26,41,25,98,1,42,6,33,0,22,52,0
1364216400,1586,105,1481,0,8,22,1,0,0,0,26,40,53,116,1,1040,5,34,0,23,52,0
1364220000,1554,448,1106,0,7,235,0,0,0,0,26,40,37,132,1,38,11,34,0,162,52,0
1364223600,913,80,833,0,8,169,1,0,0,0,26,40,49,120,2,40,7,34,0,38,52,0
1364227200,667,97,570,0,7,60,0,0,0,0,26,40,74,99,1,41,8,33,0,23,53,1
1364230800,1061,95,966,0,8,21,1,0,0,0,27,40,33,100,1,549,6,35,0,22,51,0
1364234400,1226,76,1150,0,21,22,0,0,0,0,26,39,22,102,1,711,5,42,0,23,50,0
1364238000,711,88,623,0,61,54,1,0,0,0,26,41,37,98,1,38,6,52,0,22,51,0
1364241600,759,193,566,0,28,78,0,0,0,0,26,39,65,99,2,38,7,34,0,22,52,0
1364245200,845,89,756,0,104,24,1,0,0,0,26,42,31,99,1,38,6,81,1,23,53,0
1364248800,1138,302,836,0,86,22,0,0,0,0,26,42,24,99,104,39,15,63,0,23,52,0
1364252400,2195,1333,862,0,85,159,1,0,0,0,26,41,54,99,33,38,8,58,0,22,52,0
1364256000,1880,1111,769,0,53,35,1,0,0,0,27,40,106,99,1,38,8,35,0,23,52,0
1364259600,2024,1098,926,0,31,115,0,0,0,0,26,40,75,99,2,38,14,39,0,78,52,0
1364263200,2127,829,1298,0,19,357,1,0,0,0,26,40,23,99,1,38,15,79,0,174,52,0
1364266800,1903,464,1439,4,136,351,1,0,2,0,26,41,67,99,1,38,10,40,0,211,53,0
1364270400,1745,414,1331,0,90,355,0,0,3,0,27,40,28,99,2,39,15,35,0,234,52,0
1364274000,2211,450,1761,0,100,356,1,0,0,328,25,42,74,100,1,38,11,37,0,259,53,0
1364277600,1679,181,1498,1,73,241,1,0,0,593,26,41,28,101,1,39,6,34,0,155,53,0
1364281200,902,137,765,1,7,22,0,0,0,304,25,42,22,100,2,39,5,34,0,22,53,0
1364284800,558,89,469,0,8,21,1,0,0,1,27,41,60,101,1,39,6,34,0,21,52,0
1364288400,536,85,451,0,7,21,1,0,0,0,26,41,22,100,1,39,5,33,0,22,53,0
1364292000,543,95,448,0,8,21,0,0,0,0,27,42,41,101,2,40,5,34,0,21,53,0
1364295600,572,94,478,0,7,21,1,0,0,0,27,41,55,101,1,39,6,34,0,22,53,0
1364299200,550,92,458,0,7,21,0,0,0,0,26,41,26,126,1,39,5,33,0,21,52,0
1364302800,558,108,450,0,8,22,1,0,0,0,26,41,21,106,1,38,5,34,0,21,53,0
1364306400,1489,444,1045,0,7,283,0,0,0,0,26,41,49,134,2,38,9,51,0,22,53,0
1364310000,1872,89,1783,0,8,169,1,0,0,0,26,41,41,113,1,937,7,75,0,85,52,0
1364313600,993,83,910,0,47,188,0,0,0,0,27,42,62,100,1,38,7,89,0,21,53,0
1364317200,1530,82,1448,0,31,149,1,0,0,0,26,42,21,103,1,636,7,88,0,22,53,0
1364320800,1316,93,1223,0,110,78,0,0,0,0,27,41,42,104,1,601,5,37,0,21,52,0
1364324400,684,94,590,0,117,21,1,0,0,0,27,42,61,101,2,39,6,34,0,21,53,0
1364328000,620,93,527,0,105,22,1,0,0,0,27,42,21,100,1,39,5,34,1,22,53,0
1364331600,936,88,848,0,105,21,1,0,0,0,26,42,69,100,1,38,7,34,0,21,53,0
1364335200,1201,79,1122,0,79,329,0,53,0,0,27,42,25,101,1,39,6,73,0,22,52,0
1364338800,962,92,870,0,24,193,1,104,0,0,26,41,64,100,2,38,6,65,0,21,53,0
1364342400,1782,1321,461,0,8,21,1,0,0,0,26,40,38,100,1,38,10,38,0,22,52,0
1364346000,1664,751,913,0,8,91,321,0,0,0,27,39,43,100,12,38,10,37,0,21,52,0
1364349600,3033,425,2608,0,42,352,1101,0,0,0,25,41,51,99,2,37,12,88,0,112,51,0
1364353200,1929,331,1598,12,55,355,18,0,0,0,27,40,64,100,1,37,8,37,0,244,53,0
1364356800,1964,426,1538,0,60,362,0,0,0,0,26,41,32,100,1,37,20,70,0,261,53,0
1364360400,1953,370,1583,0,12,354,0,0,0,0,26,41,44,100,2,38,9,34,0,252,52,0
1364364000,1049,399,650,0,23,74,0,0,0,0,25,41,42,101,1,40,8,29,0,130,53,0
1364367600,553,137,416,0,8,22,0,0,0,0,26,41,20,100,2,39,5,29,0,21,53,0
1364371200,563,91,472,0,7,23,0,0,0,0,26,42,61,101,3,39,5,29,0,22,53,0
1364374800,545,104,441,0,8,22,0,0,0,0,26,41,36,100,2,39,6,29,1,21,52,0
1364378400,521,101,420,0,7,22,0,0,0,0,26,42,23,100,3,39,5,29,0,22,53,0
1364382000,554,91,463,0,7,22,0,0,0,0,27,41,48,101,2,40,5,29,0,21,53,0
1364385600,518,80,438,0,8,23,0,0,0,0,26,41,41,100,3,41,5,28,0,21,53,0
1364389200,624,115,509,0,7,22,0,0,0,0,26,41,19,100,2,41,10,29,0,22,53,0
1364392800,1990,478,1512,0,8,352,0,0,0,0,26,40,37,122,3,460,11,29,0,66,52,0
1364396400,2912,93,2819,0,7,121,0,0,0,0,27,40,71,155,2,1785,8,29,0,89,52,0
1364400000,659,79,580,0,63,102,0,0,0,0,26,41,39,99,2,31,7,30,0,21,51,0
1364403600,709,84,625,0,71,22,0,0,0,0,26,41,26,101,3,41,13,35,0,21,52,0
1364407200,674,94,580,0,71,23,0,0,0,0,26,41,52,100,2,40,10,32,0,22,53,0
1364410800,743,93,650,0,32,61,0,0,0,0,26,40,39,100,82,40,7,29,0,21,51,0
1364414400,875,198,677,0,28,23,0,0,0,0,27,40,58,101,4,41,9,29,0,21,52,0
1364418000,1015,221,794,0,8,227,0,0,0,0,26,41,20,101,2,40,6,45,0,169,53,0
1364421600,751,78,673,0,49,132,0,10,0,0,27,41,65,101,3,42,8,39,0,27,52,0
1364425200,814,169,645,0,81,35,0,88,0,0,26,42,37,102,2,41,9,32,0,21,53,0
1364428800,1656,429,1227,0,8,106,587,14,0,0,27,40,80,103,3,40,13,36,1,44,52,0
1364432400,1733,109,1624,0,51,367,322,0,0,0,27,41,174,102,2,41,14,45,0,181,53,0
1364436000,3842,2403,1439,0,88,353,0,0,2,0,25,40,70,102,3,39,16,44,0,132,52,0
1364439600,1865,501,1364,11,76,356,0,0,4,0,26,41,61,103,3,40,16,33,0,226,53,0
1364443200,2180,814,1366,0,96,354,0,0,0,0,26,41,51,102,2,41,12,35,0,216,53,0
1364446800,2280,961,1319,0,96,354,0,0,0,0,25,41,35,103,3,40,5,33,0,234,52,0
1364450400,1102,328,774,0,44,119,0,0,0,0,27,41,58,102,3,42,6,33,0,100,53,0
1364454000,545,92,453,0,8,22,0,0,0,0,26,42,28,103,2,41,6,34,0,21,53,0
1364457600,553,104,449,0,7,22,0,0,0,0,25,41,39,103,3,42,5,33,0,22,53,0
1364461200,562,103,459,0,8,22,0,0,0,0,24,42,55,102,2,42,5,33,0,21,52,0
1364464800,538,96,442,0,7,22,0,0,0,0,25,42,20,103,3,42,6,33,0,21,53,0
1364468400,538,83,455,0,8,22,0,0,0,0,25,41,48,102,2,43,5,33,0,21,53,0
1364472000,535,90,445,0,7,22,0,0,0,0,24,41,43,102,3,41,5,33,0,21,53,0
1364475600,589,97,492,0,7,22,0,0,0,0,25,41,19,101,2,41,8,33,0,22,53,0
1364479200,2500,423,2077,0,8,339,0,0,0,0,24,41,54,106,3,870,12,60,0,37,52,0
1364482800,1538,81,1457,0,14,183,0,0,0,0,25,40,38,129,2,727,6,34,0,127,53,0
1364486400,886,86,800,0,86,75,0,0,0,0,25,42,63,102,3,39,8,36,0,22,53,0
1364490000,788,96,692,1,55,22,0,0,0,164,25,41,49,102,2,38,9,38,0,23,51,0
1364493600,1066,95,971,1,8,21,0,0,0,479,24,40,49,102,3,38,8,33,0,22,52,0
1364497200,1188,78,1110,1,63,21,0,0,0,572,25,41,73,102,2,38,9,33,1,23,51,0
1364500800,655,114,541,0,14,21,0,0,0,88,25,40,33,102,3,38,8,34,0,22,51,0
1364504400,783,258,525,0,45,22,0,0,0,0,24,41,39,102,2,39,8,39,0,23,52,0
1364508000,640,84,556,0,52,21,0,0,0,0,25,41,80,103,3,38,7,38,0,22,51,0
1364511600,1321,88,1233,0,8,171,639,0,0,0,25,40,29,103,2,38,7,33,0,23,52,0
1364515200,957,138,819,0,8,260,0,0,0,0,25,40,77,102,3,39,8,33,0,42,51,0
1364518800,1291,258,1033,0,26,151,0,0,0,0,26,42,94,104,3,38,14,71,0,23,52,0
1364522400,1982,617,1365,2,22,353,0,0,0,0,25,41,47,103,2,38,15,54,0,211,51,0
1364526000,2140,815,1325,11,52,354,0,0,0,0,25,40,52,103,3,38,11,33,0,224,52,0
1364529600,1951,547,1404,0,81,358,0,0,0,0,26,42,43,104,3,39,11,34,0,238,52,0
1364533200,1755,373,1382,0,66,328,0,0,0,0,25,40,34,103,2,38,7,33,0,245,52,0
1364536800,999,347,652,0,31,34,0,0,0,0,27,41,54,104,3,39,11,33,0,115,52,0
1364540400,710,256,454,0,7,22,0,0,0,0,27,41,21,105,2,39,7,34,0,23,52,0
1364544000,597,113,484,0,8,21,0,0,0,0,27,40,66,104,3,39,5,33,0,23,52,0
1364547600,545,109,436,0,7,21,0,0,0,0,26,41,21,105,2,39,5,33,0,22,53,0
1364551200,545,99,446,0,7,22,0,0,0,0,26,41,35,105,3,40,6,33,0,23,52,0
1364554800,558,87,471,0,8,21,0,0,0,0,27,40,51,104,3,39,5,34,0,22,53,0
1364558400,540,103,437,0,7,21,0,0,0,0,26,41,31,103,2,39,5,32,0,23,52,0
1364562000,556,100,456,0,8,21,0,0,0,0,26,41,32,103,3,39,6,34,0,23,52,0
1364565600,1838,98,1740,0,7,145,0,0,0,0,26,40,54,107,2,872,12,33,1,22,52,1
1364569200,1786,101,1685,0,8,245,0,0,0,0,26,41,47,105,3,613,15,57,0,22,51,0
1364572800,894,341,553,0,14,52,0,0,0,0,27,40,57,103,2,38,13,43,0,23,52,0
1364576400,975,357,618,0,8,85,0,0,0,0,27,41,60,103,3,38,7,32,0,22,51,0
1364580000,831,302,529,0,7,21,0,0,0,0,26,40,31,103,2,36,9,33,0,22,51,0
1364583600,2241,1699,542,0,8,21,0,0,0,0,25,40,37,103,2,37,9,32,0,23,51,0
1364587200,973,412,561,0,7,22,0,0,0,0,26,40,56,103,3,38,5,33,0,22,51,0
1364590800,757,215,542,0,8,45,0,0,0,0,26,40,22,103,2,38,7,32,0,22,51,0
1364594400,678,193,485,0,8,32,0,0,0,0,25,41,41,104,3,38,7,33,0,22,51,0
1364598000,2157,1470,687,0,44,177,0,0,0,0,26,40,91,103,2,37,5,35,0,22,52,0
1364601600,1923,626,1297,0,61,256,0,0,0,0,27,41,92,103,3,37,16,69,0,138,51,0
1364605200,1610,432,1178,0,41,352,0,0,0,0,27,40,47,103,2,37,8,58,0,254,51,0
1364608800,1985,614,1371,0,75,360,0,0,0,0,26,41,45,103,3,37,20,60,0,140,51,0
1364612400,1801,397,1404,3,102,350,0,0,3,0,26,41,57,104,2,37,13,35,0,247,51,0
1364616000,1656,350,1306,0,93,355,0,0,2,0,26,40,25,103,3,39,14,33,0,218,52,0
1364619600,1433,278,1155,0,11,345,0,0,0,0,25,41,79,104,3,38,6,33,0,245,52,0
1364623200,884,435,449,0,15,23,0,0,0,0,25,41,24,104,2,38,7,32,0,26,51,0
1364626800,587,103,484,0,8,22,0,0,0,0,27,40,57,104,3,39,6,33,0,23,52,0
1364630400,547,100,447,0,7,22,0,0,0,0,26,41,35,104,2,40,5,33,0,22,52,0
1364634000,541,98,443,0,7,22,0,0,0,0,26,40,24,104,3,39,5,33,0,23,53,0
1364637600,570,98,472,0,8,23,0,0,0,0,26,41,52,104,3,40,6,32,1,23,52,0
1364641200,534,84,450,0,7,22,0,0,0,0,26,40,38,104,2,40,5,33,0,23,53,0
1364644800,535,83,452,0,8,22,0,0,0,0,26,41,29,104,3,39,5,32,0,22,52,0
1364648400,558,95,463,0,7,22,0,0,0,0,26,40,40,104,2,39,6,33,0,23,52,0
1364652000,1498,117,1381,0,8,300,0,0,0,0,25,41,72,103,3,41,12,33,0,131,52,0
1364655600,2763,404,2359,0,18,175,0,0,0,0,26,40,54,132,2,1469,10,32,0,44,51,0
1364659200,974,109,865,0,30,31,0,0,0,0,26,40,76,103,3,34,7,35,0,22,51,0
1364662800,773,110,663,0,19,95,0,127,0,0,26,40,26,104,2,40,8,33,0,23,51,0
1364666400,760,104,656,0,47,36,0,110,0,0,26,41,61,103,3,39,7,32,1,23,51,0
1364670000,515,89,426,0,8,21,0,0,0,0,26,40,21,104,2,41,5,33,0,22,51,0
1364673600,2913,466,2447,0,23,79,1815,50,0,0,27,41,67,104,2,40,12,33,0,23,51,0
1364677200,2395,1789,606,0,8,22,24,147,0,0,27,39,42,104,3,40,7,33,1,23,51,0
1364680800,998,364,634,0,7,22,0,0,0,0,25,41,37,103,2,40,10,32,0,22,52,0
1364684400,1773,408,1365,0,18,21,828,0,0,0,27,40,110,104,3,39,14,33,0,23,51,0
1364688000,1396,378,1018,0,15,67,0,0,0,0,26,40,213,103,2,39,9,34,0,22,51,0
1364691600,5778,1000,4778,1,25,297,3415,0,0,155,27,40,96,104,3,37,18,77,0,99,51,0
1364695200,2456,623,1833,0,48,365,136,0,0,425,26,41,35,103,3,39,7,58,0,117,51,0
1364698800,2198,322,1876,4,125,347,0,0,0,380,26,40,78,104,2,38,17,33,0,220,51,0
1364702400,1718,406,1312,0,82,349,1,0,0,1,27,40,30,103,3,39,15,33,0,215,51,0
1364706000,1506,267,1239,0,83,290,1,0,0,0,27,41,42,104,2,40,8,32,0,196,51,0
1364709600,811,327,484,0,7,22,1,0,0,0,27,40,54,104,3,42,7,33,0,25,51,0
1364713200,538,89,449,0,8,22,0,0,0,0,27,41,41,104,2,42,5,33,0,22,53,0
1364716800,547,99,448,0,7,22,1,0,0,0,26,41,21,105,3,42,5,32,0,21,52,0
1364720400,579,98,481,0,8,22,1,0,0,0,26,40,69,106,3,42,6,35,0,22,53,0
1364724000,554,98,456,0,9,22,1,0,0,0,26,41,26,105,2,42,5,33,0,21,53,0
1364727600,536,91,445,0,8,21,0,0,0,0,27,40,34,106,3,42,5,32,0,22,53,0
1364731200,550,83,467,0,7,22,1,0,0,0,27,41,39,105,2,43,6,33,0,21,52,0
1364734800,696,84,612,0,9,68,1,0,0,0,26,40,43,106,3,42,7,33,0,21,53,0
1364738400,2880,115,2765,1,7,134,0,0,0,547,26,40,71,115,3,751,14,34,0,22,53,0
1364742000,1375,395,980,0,12,155,1,0,0,0,27,41,46,107,2,253,14,40,1,58,51,0
1364745600,779,222,557,0,17,24,1,0,0,0,26,40,33,105,62,41,6,42,0,21,51,0
1364749200,827,185,642,0,8,123,1,0,0,0,26,40,50,105,33,39,7,41,0,21,51,0
1364752800,704,248,456,0,7,22,0,0,0,0,27,41,39,105,2,40,6,34,0,22,51,0
1364756400,1118,629,489,0,7,72,1,0,0,0,26,40,20,105,3,40,6,32,0,21,51,0
1364760000,1204,427,777,0,35,21,1,0,0,0,26,40,81,106,2,40,7,33,0,21,51,0
1364763600,786,296,490,0,32,21,0,0,0,0,27,41,30,105,3,41,18,35,0,22,51,0
1364767200,1262,399,863,0,7,275,1,0,0,0,26,40,61,106,2,40,9,32,0,159,51,0
1364770800,2168,311,1857,0,23,330,1,0,0,0,27,40,41,106,3,39,9,33,0,81,51,970
1364774400,1680,201,1479,0,7,356,1,0,0,0,26,40,65,106,3,40,9,33,0,21,53,342
1364778000,1320,440,880,0,8,114,1,0,0,0,26,41,65,106,2,40,11,34,0,21,52,0
1364781600,1638,331,1307,0,37,357,0,0,0,0,27,40,40,106,3,40,20,44,0,144,53,0
1364785200,1722,323,1399,0,95,349,1,0,0,0,26,41,69,106,2,39,10,33,0,215,53,0
1364788800,1616,330,1286,0,106,353,1,0,0,0,27,40,23,107,3,39,6,34,0,197,52,0
1364792400,1737,363,1374,0,123,352,1,0,0,0,26,40,67,106,2,39,8,34,0,231,53,0
1364796000,971,355,616,0,28,49,0,0,0,0,26,41,22,108,3,38,8,33,0,91,53,0
1364799600,544,101,443,0,7,22,1,0,0,0,27,40,33,107,2,40,5,34,0,21,53,0
1364803200,581,99,482,0,7,21,1,0,0,0,27,41,51,108,3,39,5,33,0,22,52,0
1364806800,555,99,456,0,8,21,1,0,0,0,26,40,43,107,3,40,6,34,1,21,53,0
1364810400,537,98,439,0,7,22,0,0,0,0,26,41,27,108,2,40,5,34,0,22,53,0
1364814000,599,89,510,0,7,33,1,0,0,0,26,40,59,106,3,39,6,33,0,22,53,0
1364817600,1233,84,1149,0,8,248,1,0,0,0,26,40,60,106,2,39,9,34,0,21,52,0
1364821200,551,90,461,0,7,21,0,0,0,0,26,41,38,106,3,39,6,33,0,21,53,0
1364824800,665,96,569,0,7,21,1,0,0,0,27,40,25,106,3,158,6,34,0,22,53,0
1364828400,1822,163,1659,0,7,22,1,0,0,0,26,41,77,110,2,836,10,35,0,21,52,0
1364832000,978,322,656,0,26,21,0,0,0,0,26,40,32,106,2,38,6,70,0,22,53,0
1364835600,945,248,697,0,8,21,0,0,0,0,26,41,61,106,3,38,7,93,0,21,52,0
1364839200,771,110,661,0,7,21,0,0,0,0,26,40,22,106,2,39,5,89,0,22,53,0
1364842800,911,179,732,0,7,22,0,0,0,0,26,41,34,106,3,38,7,89,0,21,52,0
1364846400,1684,734,950,0,31,21,0,0,0,0,26,40,96,106,2,38,11,48,0,21,52,0
1364850000,696,245,451,0,8,21,0,0,0,0,26,40,40,106,3,38,8,36,0,21,53,0
1364853600,832,364,468,0,19,22,0,0,0,0,26,41,25,106,2,38,13,36,0,22,53,0
1364857200,740,264,476,0,13,21,0,0,0,0,26,40,60,107,3,39,6,41,1,21,52,0
1364860800,751,276,475,0,7,21,0,0,0,0,26,40,50,107,3,38,7,40,0,21,53,1
1364864400,1105,366,739,0,18,21,0,0,0,0,26,41,74,107,2,39,17,37,0,21,53,0
1364868000,1107,415,692,0,11,75,0,0,2,0,27,40,32,107,3,38,19,34,0,47,53,0
1364871600,1662,353,1309,0,57,331,0,0,4,0,26,40,58,106,2,38,10,33,0,236,52,0
1364875200,1516,339,1177,0,39,335,0,0,0,0,26,41,40,107,3,39,7,34,0,239,53,0
1364878800,1349,428,921,0,25,217,0,0,0,0,26,40,60,107,3,38,7,34,0,169,53,0
1364882400,598,157,441,0,9,0,0,0,0,0,27,40,39,107,2,39,6,34,0,21,53,0
1364886000,559,99,460,0,8,1,0,0,0,0,26,41,55,107,3,39,5,34,0,21,53,0
1364889600,515,98,417,0,7,2,0,0,0,0,27,40,21,107,2,39,5,33,0,21,52,0
1364893200,541,93,448,0,7,2,0,0,0,0,26,41,39,107,3,39,6,34,0,21,53,0
1364896800,542,91,451,0,8,1,0,0,0,0,27,40,56,107,2,41,5,34,0,22,53,0
1364900400,517,89,428,0,7,2,0,0,0,0,26,42,18,106,3,40,5,33,0,21,53,0
1364904000,608,182,426,0,7,1,0,0,0,0,26,41,38,106,3,39,5,34,0,21,52,0
1364907600,594,137,457,0,8,0,0,0,0,0,27,41,54,105,2,38,6,34,1,21,53,0
1364911200,1863,386,1477,0,9,0,0,0,0,0,26,40,24,110,2,879,10,33,0,21,53,0
1364914800,1381,94,1287,0,71,0,0,0,0,0,27,41,69,109,3,638,6,34,0,21,52,0
1364918400,660,93,567,0,38,0,0,0,0,0,26,42,37,107,2,39,10,47,0,22,53,0
1364922000,876,97,779,0,49,0,0,0,0,0,27,42,51,106,3,38,7,90,0,21,53,0
1364925600,792,97,695,0,18,2,0,0,0,0,26,42,42,107,2,40,21,88,0,21,53,0
1364929200,750,98,652,0,20,0,0,0,0,0,26,41,67,106,3,38,8,62,0,21,52,0
1364932800,630,96,534,0,8,0,0,0,0,0,27,40,138,106,2,38,5,34,0,21,53,0
1364936400,1798,91,1707,0,11,0,0,0,0,0,26,41,103,111,2,865,6,73,0,21,53,0
1364940000,787,147,640,0,25,0,0,0,0,0,26,42,31,107,3,38,7,58,0,134,53,0
1364943600,1051,397,654,0,9,0,0,0,0,0,26,41,48,107,2,41,6,34,0,215,52,0
1364947200,2197,393,1804,0,7,0,0,0,0,0,27,41,52,212,3,1016,9,35,0,27,53,0
1364950800,1356,368,988,0,8,0,0,0,0,0,26,40,66,107,2,40,13,58,0,21,51,0
1364954400,1289,413,876,19,29,0,0,0,0,0,26,40,45,107,3,38,14,36,0,22,50,0
1364958000,1107,372,735,0,66,0,0,0,0,0,27,40,44,107,2,38,17,46,0,21,51,0
1364961600,2648,1597,1051,0,20,281,0,0,0,0,26,40,34,107,3,40,14,45,0,201,53,0
1364965200,2947,1797,1150,0,17,335,0,0,0,0,27,40,57,107,3,41,7,36,0,243,52,0
1364968800,748,257,491,0,17,13,0,0,0,0,26,41,37,107,2,42,6,34,1,36,53,0
1364972400,560,95,465,0,8,1,0,0,0,0,26,41,56,108,3,41,6,33,0,22,53,0
1364976000,513,94,419,0,8,1,0,0,0,0,27,42,19,107,2,43,5,34,0,23,53,0
1364979600,531,94,437,0,7,2,0,0,0,0,26,42,37,108,3,42,5,33,0,22,52,0
1364983200,554,93,461,0,8,1,0,0,0,0,26,41,54,108,2,42,6,33,0,22,53,0
1364986800,616,198,418,0,7,1,0,0,0,0,27,42,28,107,3,42,5,34,0,22,53,0
1364990400,533,94,439,0,7,1,0,0,0,0,26,41,28,108,2,42,5,33,0,22,53,0
1364994000,806,95,711,0,8,0,0,0,0,0,26,40,52,111,3,291,5,33,0,22,53,0
1364997600,3210,427,2783,0,7,0,0,0,0,0,26,41,54,267,2,1478,10,34,0,22,52,0
1365001200,574,90,484,0,8,0,0,0,0,0,27,41,50,106,3,39,6,33,0,22,53,0
1365004800,1240,87,1153,0,7,0,0,0,0,0,26,40,33,111,2,755,5,33,0,21,53,0
1365008400,900,86,814,0,8,0,0,0,0,0,26,41,53,109,3,390,6,34,0,22,53,0
1365012000,523,96,427,0,7,0,0,0,0,0,27,41,39,107,2,39,5,34,0,22,52,0
1365015600,540,96,444,0,12,0,0,0,0,0,26,40,36,107,3,39,5,34,0,22,53,0
1365019200,874,96,778,0,90,0,0,0,0,0,27,42,82,109,2,257,7,33,1,22,53,0
1365022800,694,95,599,0,68,0,0,0,0,0,26,42,45,107,3,39,7,56,0,22,53,0
1365026400,577,85,492,0,12,1,0,0,0,0,26,41,76,108,2,39,7,34,0,22,52,0
1365030000,1194,352,842,0,7,0,0,0,0,0,27,41,38,110,2,445,13,33,0,22,53,0
1365033600,1557,628,929,0,8,0,0,0,0,0,26,40,68,107,3,134,9,48,0,22,51,0
1365037200,1077,354,723,0,21,0,0,0,0,151,27,41,74,108,2,38,15,38,0,22,53,0
1365040800,1502,334,1168,8,11,0,0,0,0,426,26,41,43,107,3,37,7,36,0,22,52,0
1365044400,1601,409,1192,1,73,1,0,0,1,474,26,41,51,108,3,38,9,33,0,22,52,0
1365048000,1872,333,1539,1,45,214,0,0,6,180,27,41,56,107,2,38,18,73,0,144,51,0
1365051600,1601,481,1120,0,8,335,0,0,3,0,26,41,42,107,3,38,8,34,0,251,52,0
1365055200,692,96,596,0,16,49,0,0,1,0,27,42,73,109,2,39,6,33,0,58,52,0
1365058800,529,95,434,0,8,0,0,0,0,0,26,41,23,108,3,39,5,34,0,23,52,0
1365062400,523,95,428,0,7,2,0,0,0,0,26,42,26,109,2,39,5,33,0,22,52,0
1365066000,567,112,455,0,8,1,0,0,0,0,27,42,58,108,3,40,6,33,0,22,52,0
1365069600,624,180,444,0,7,1,0,0,0,0,26,41,28,109,3,39,5,33,0,22,52,0
1365073200,540,107,433,0,7,1,0,0,0,0,27,42,38,108,2,39,5,34,1,22,53,0
1365076800,540,97,443,0,8,0,0,0,0,0,26,41,43,109,3,39,6,33,0,22,52,0
1365080400,548,86,462,0,7,0,0,0,0,0,27,41,43,108,2,39,5,33,0,22,52,0
1365084000,2462,413,2049,0,8,0,0,0,0,0,26,41,79,114,3,872,13,43,0,22,51,0
1365087600,1455,95,1360,0,19,0,0,19,0,0,27,41,28,114,2,882,8,34,0,22,52,0
1365091200,729,87,642,0,91,0,0,136,0,0,26,42,21,109,2,41,6,33,0,23,52,0
1365094800,618,86,532,0,87,0,0,0,0,0,26,41,57,109,3,41,5,33,0,22,52,0
1365098400,2907,85,2822,0,87,1,1258,94,0,0,27,42,41,115,2,958,7,34,1,22,51,0
1365102000,819,89,730,0,13,0,0,105,0,0,26,42,34,109,3,37,7,74,0,22,52,0
1365105600,796,131,665,0,7,0,0,0,0,0,26,42,47,110,2,40,7,82,0,22,51,0
1365109200,3665,127,3538,0,52,0,1574,40,0,0,27,41,20,116,13,1186,7,76,0,22,51,0
1365112800,1734,362,1372,1,22,2,467,184,0,0,26,42,63,111,3,33,11,85,1,22,51,0
1365116400,1087,451,636,0,7,0,0,0,0,0,27,41,22,110,2,40,9,84,0,22,51,0
1365120000,1417,432,985,0,21,0,0,0,0,0,26,40,69,109,3,38,10,48,0,21,51,0
1365123600,3337,406,2931,0,9,5,1611,0,0,0,27,40,42,110,2,40,8,49,0,22,51,0
1365127200,2811,430,2381,16,63,0,1293,0,0,0,26,41,48,111,3,39,11,44,0,22,51,0
1365130800,1192,335,857,4,77,0,1,0,0,0,26,40,63,110,2,41,14,53,0,22,51,0
1365134400,1499,327,1172,0,146,138,1,0,0,0,27,42,38,110,3,40,9,72,0,119,52,0
1365138000,1757,417,1340,0,86,336,0,0,0,0,26,41,25,111,2,42,16,38,0,254,52,0
1365141600,838,95,743,0,80,47,1,0,0,0,27,41,64,110,3,41,6,36,1,60,51,0
1365145200,562,137,425,0,8,0,1,0,0,0,26,41,22,111,2,42,5,33,0,22,52,0
1365148800,627,163,464,0,8,1,1,0,0,0,26,42,65,110,3,42,5,32,0,23,52,0
1365152400,525,110,415,0,7,2,0,0,0,0,27,42,22,111,2,43,6,33,0,22,53,0
1365156000,542,99,443,0,8,1,1,0,0,0,26,41,46,111,3,42,5,33,0,23,52,0
1365159600,534,88,446,0,8,1,1,0,0,0,27,42,37,110,3,42,5,32,0,22,52,0
1365163200,520,87,433,0,7,1,0,0,0,0,26,41,41,110,2,42,6,33,0,22,52,0
1365166800,583,91,492,0,8,0,1,0,0,0,27,41,33,110,3,41,5,32,0,23,52,0
1365170400,1863,406,1457,0,9,0,1,0,0,0,26,40,48,115,2,883,13,33,0,22,52,0
1365174000,2253,88,2165,0,19,0,1,0,0,0,27,42,45,116,2,1243,6,81,0,22,52,0
1365177600,1224,88,1136,0,95,1,0,104,0,0,26,41,62,111,3,38,7,88,0,23,51,0
1365181200,947,93,854,0,99,0,1,72,0,0,26,42,21,110,2,39,6,69,1,22,52,0
1365184800,1427,93,1334,0,100,0,1,0,0,0,27,41,71,113,2,655,5,34,0,22,51,0
1365188400,1784,93,1691,0,98,0,1,0,0,0,26,41,177,113,3,646,6,33,0,22,51,0
